time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,0.35937184654,1.31715031764,17.1500556703,0.0253984158618,6.14747224753,0.0,0.83315337935,1.21105159804,5.05743506453,-0.0359528153806,-0.155056663037,0.0,448.87991132880876,447.57717951987456,447.6226348277062,448.80394890769264
2.640000000000002,0.412702146033,1.39036956781,17.4600005749,0.0232351608153,6.13787143014,0.0,0.945499815581,1.22929268987,5.27287525387,-0.0362578526938,-0.172426317551,0.0,497.363392560523,496.0677975103342,498.2456447704032,498.2229131707316
2.700000000000002,0.472056049616,1.4644814249,17.7764141471,0.0212254682155,6.12772875759,0.0,1.03384619784,1.24090547025,5.27404855157,-0.0284747990054,-0.163026224854,0.0,433.9002263112896,434.66063164569243,434.9989677039349,435.64986022094195
2.760000000000002,0.537442712836,1.53932641386,18.0963690184,0.0193938251134,6.11771845464,0.0,1.1466379202,1.25371759119,5.39032686142,-0.0349849852967,-0.175813416288,0.0,471.8482151793576,470.834807840411,471.48997369637175,470.9864041093484
2.820000000000002,0.609978560909,1.61491616129,18.4242606946,0.0170034738175,6.1074787906,0.0,1.27221477293,1.26566963969,5.53840017789,-0.0519403246059,-0.161967196314,0.0,481.8929507488965,482.9130435505507,482.99156390360304,481.71018005679736
2.880000000000002,0.690345378468,1.69116995532,18.7614122726,0.0137917412965,6.09799042965,0.0,1.40757541523,1.27574304758,5.69889913804,-0.0569105907071,-0.151419926895,0.0,487.79337930663746,488.5591634251275,487.9902276202883,487.6173988805784
2.940000000000002,0.778072333199,1.76788406015,19.1030222353,0.0102694658074,6.08835080412,0.0,1.51742790389,1.28108239703,5.68790885319,-0.062556618532,-0.194739928484,0.0,439.33991191654223,435.70557858653996,437.3423944442654,436.86930112811234
3.000000000000002,0.873309524603,1.84488931237,19.4476751571,0.00636583293896,6.07716629508,0.0,1.65817915979,1.28534165332,5.79958873148,-0.0706057168031,-0.17352019314,0.0,475.73327152690155,477.32398609428293,476.20495799042897,475.5859079738693
3.0600000000000023,0.976846985515,1.92205336171,19.7972103848,0.00184254763692,6.06654209534,0.0,1.79396927838,1.2863638405,5.85097293905,-0.0872568752015,-0.185317769633,0.0,460.8467632225379,459.8839044337805,459.5747557678208,458.24839049473206
3.1200000000000023,1.088921606,1.99918614754,20.1506221233,6.27973550651,6.05586311454,0.0,1.9427856774,1.28419435013,5.92861664887,-0.0901732010083,-0.166335266707,0.0,468.1337463668185,469.5797078124779,469.40029985392067,469.16786886268187
